id,email,external_id,date_created,admin,category,sync_date
5066,50661070@email.com,student_5122,2019-07-05 00:00:00,1,0,2019-07-06 00:00:00
19930,199302083@email.com,student_4123,2020-08-04 00:00:00,1,2,2020-08-05 00:00:00
2871,28715679@email.com,student_5825,2020-03-11 00:00:00,1,4,2020-03-12 00:00:00
27715,277159348@email.com,student_6281,2019-04-22 00:00:00,0,2,2019-04-23 00:00:00
1118,11181103@email.com,student_9161,2020-03-13 00:00:00,1,5,2020-03-14 00:00:00
19354,193547557@email.com,student_739,2020-02-02 00:00:00,0,10,2020-02-03 00:00:00
10635,106356356@email.com,student_678,2019-07-10 00:00:00,0,9,2019-07-11 00:00:00
23816,238163028@email.com,student_962,2019-01-20 00:00:00,0,6,2019-01-21 00:00:00
10575,105751274@email.com,student_4259,2020-03-22 00:00:00,0,7,2020-03-23 00:00:00
9475,94755527@email.com,student_448,2020-02-15 00:00:00,1,5,2020-02-16 00:00:00
8319,83194118@email.com,student_6057,2019-03-08 00:00:00,0,10,2019-03-09 00:00:00
5130,51305480@email.com,student_8750,2019-03-14 00:00:00,1,3,2019-03-15 00:00:00
3132,31323621@email.com,student_2709,2020-03-20 00:00:00,0,7,2020-03-21 00:00:00
8477,84775242@email.com,student_8970,2020-04-26 00:00:00,0,8,2020-04-27 00:00:00
7212,7212719@email.com,student_8035,2019-06-20 00:00:00,1,5,2019-06-21 00:00:00
12282,122824671@email.com,student_9021,2019-11-04 00:00:00,1,3,2019-11-05 00:00:00
17910,179105462@email.com,student_1906,2019-11-17 00:00:00,0,9,2019-11-18 00:00:00
22962,229625247@email.com,student_2944,2019-11-07 00:00:00,1,4,2019-11-08 00:00:00
1502,15028580@email.com,student_3171,2020-02-02 00:00:00,0,7,2020-02-03 00:00:00
17170,171707238@email.com,student_1884,2020-02-24 00:00:00,0,4,2020-02-25 00:00:00
1470,14705182@email.com,student_4792,2019-06-25 00:00:00,0,3,2019-06-26 00:00:00
17548,175484846@email.com,student_8294,2019-03-20 00:00:00,1,10,2019-03-21 00:00:00
24615,2461581@email.com,student_7104,2019-12-03 00:00:00,1,0,2019-12-04 00:00:00
22048,220489537@email.com,student_7448,2020-07-03 00:00:00,0,4,2020-07-04 00:00:00
6690,66908582@email.com,student_2383,2020-03-27 00:00:00,1,1,2020-03-28 00:00:00
18805,188057787@email.com,student_9160,2019-01-26 00:00:00,0,2,2019-01-27 00:00:00
9999,99998290@email.com,student_2314,2020-01-22 00:00:00,1,3,2020-01-23 00:00:00
26256,262569041@email.com,student_6657,2019-02-11 00:00:00,1,6,2019-02-12 00:00:00
22085,220857188@email.com,student_2892,2020-03-29 00:00:00,0,6,2020-03-30 00:00:00
24162,24162381@email.com,student_7620,2020-07-20 00:00:00,0,6,2020-07-21 00:00:00
4853,48535048@email.com,student_4643,2019-10-21 00:00:00,1,8,2019-10-22 00:00:00
10086,100866938@email.com,student_4405,2020-01-28 00:00:00,0,7,2020-01-29 00:00:00
3005,3005943@email.com,student_3384,2020-02-27 00:00:00,1,3,2020-02-28 00:00:00
14844,148446236@email.com,student_2381,2019-03-24 00:00:00,1,11,2019-03-25 00:00:00
21157,211575931@email.com,student_4535,2020-01-13 00:00:00,1,7,2020-01-14 00:00:00
5955,595584@email.com,student_8750,2019-07-23 00:00:00,1,6,2019-07-24 00:00:00
19731,197314438@email.com,student_8484,2019-01-15 00:00:00,0,7,2019-01-16 00:00:00
19514,195143529@email.com,student_5106,2019-04-02 00:00:00,1,8,2019-04-03 00:00:00
1237,12372397@email.com,student_5435,2019-01-19 00:00:00,1,4,2019-01-20 00:00:00
11069,110699545@email.com,student_2150,2019-11-12 00:00:00,1,6,2019-11-13 00:00:00
13984,139844723@email.com,student_8053,2019-06-18 00:00:00,1,12,2019-06-19 00:00:00
7950,79505424@email.com,student_8009,2020-05-02 00:00:00,0,1,2020-05-03 00:00:00
1659,16597265@email.com,student_2111,2019-06-30 00:00:00,0,12,2019-07-01 00:00:00
1912,19122910@email.com,student_2154,2019-01-28 00:00:00,1,9,2019-01-29 00:00:00
1761,17619366@email.com,student_4825,2020-05-23 00:00:00,1,12,2020-05-24 00:00:00
26049,260495208@email.com,student_4549,2019-07-30 00:00:00,1,10,2019-07-31 00:00:00
1402,14025824@email.com,student_6010,2019-04-03 00:00:00,0,4,2019-04-04 00:00:00
15319,153196530@email.com,student_3648,2019-12-01 00:00:00,1,3,2019-12-02 00:00:00
2385,23851073@email.com,student_5141,2019-01-21 00:00:00,0,2,2019-01-22 00:00:00
27426,274262937@email.com,student_2274,2019-07-19 00:00:00,1,5,2019-07-20 00:00:00
21295,21295390@email.com,student_6512,2019-02-04 00:00:00,1,9,2019-02-05 00:00:00
27284,272844427@email.com,student_7185,2019-12-17 00:00:00,0,5,2019-12-18 00:00:00
14785,14785176@email.com,student_7152,2020-01-19 00:00:00,1,4,2020-01-20 00:00:00
7978,7978404@email.com,student_4228,2020-06-07 00:00:00,1,12,2020-06-08 00:00:00
10538,105388144@email.com,student_183,2019-08-23 00:00:00,0,4,2019-08-24 00:00:00
26864,26864879@email.com,student_5566,2020-01-03 00:00:00,1,4,2020-01-04 00:00:00
11917,119173002@email.com,student_527,2019-05-22 00:00:00,1,8,2019-05-23 00:00:00
22751,227512804@email.com,student_6974,2019-02-19 00:00:00,1,8,2019-02-20 00:00:00
4214,42145125@email.com,student_7235,2019-09-17 00:00:00,0,10,2019-09-18 00:00:00
16197,161972154@email.com,student_1844,2020-07-26 00:00:00,0,0,2020-07-27 00:00:00
11897,118971947@email.com,student_3507,2019-11-05 00:00:00,0,10,2019-11-06 00:00:00
18477,184771599@email.com,student_4267,2020-02-06 00:00:00,0,5,2020-02-07 00:00:00
17050,170503206@email.com,student_8211,2019-12-06 00:00:00,1,6,2019-12-07 00:00:00
22269,222694058@email.com,student_7314,2020-05-02 00:00:00,0,12,2020-05-03 00:00:00
7624,76246222@email.com,student_9086,2020-01-13 00:00:00,0,0,2020-01-14 00:00:00
8055,80551933@email.com,student_5125,2019-12-18 00:00:00,0,6,2019-12-19 00:00:00
21798,217985229@email.com,student_5384,2019-06-15 00:00:00,0,0,2019-06-16 00:00:00
27066,270661377@email.com,student_5842,2019-09-14 00:00:00,0,5,2019-09-15 00:00:00
19080,190802418@email.com,student_4590,2020-03-14 00:00:00,1,12,2020-03-15 00:00:00
5102,51021268@email.com,student_5383,2019-03-31 00:00:00,1,5,2019-04-01 00:00:00
5193,51933092@email.com,student_9527,2020-05-08 00:00:00,0,8,2020-05-09 00:00:00
14561,14561940@email.com,student_353,2019-01-21 00:00:00,1,2,2019-01-22 00:00:00
23217,232176144@email.com,student_450,2019-04-24 00:00:00,1,4,2019-04-25 00:00:00
7283,72838374@email.com,student_4184,2020-04-29 00:00:00,0,12,2020-04-30 00:00:00
8270,82708009@email.com,student_7037,2019-05-31 00:00:00,0,0,2019-06-01 00:00:00
25999,259994514@email.com,student_3533,2019-12-06 00:00:00,0,5,2019-12-07 00:00:00
26887,268876852@email.com,student_143,2019-06-17 00:00:00,1,8,2019-06-18 00:00:00
12459,124595955@email.com,student_6192,2020-04-03 00:00:00,1,8,2020-04-04 00:00:00
12031,120311854@email.com,student_2444,2020-01-24 00:00:00,0,8,2020-01-25 00:00:00
4983,49832304@email.com,student_1296,2020-05-25 00:00:00,0,3,2020-05-26 00:00:00
6208,62085969@email.com,student_5880,2020-08-16 00:00:00,0,0,2020-08-17 00:00:00
23418,234188594@email.com,student_7278,2019-12-27 00:00:00,0,9,2019-12-28 00:00:00
23821,238219528@email.com,student_1899,2019-01-22 00:00:00,0,8,2019-01-23 00:00:00
23242,232422991@email.com,student_6077,2019-01-01 00:00:00,0,12,2019-01-02 00:00:00
6332,63321092@email.com,student_8777,2020-02-01 00:00:00,1,5,2020-02-02 00:00:00
23246,23246768@email.com,student_4215,2020-04-24 00:00:00,1,8,2020-04-25 00:00:00
11499,114995092@email.com,student_8219,2019-12-15 00:00:00,0,6,2019-12-16 00:00:00
5228,52284255@email.com,student_3818,2020-03-14 00:00:00,1,4,2020-03-15 00:00:00
15557,155578912@email.com,student_1006,2019-11-17 00:00:00,1,2,2019-11-18 00:00:00
2143,21432965@email.com,student_7170,2019-12-29 00:00:00,0,9,2019-12-30 00:00:00
4665,4665877@email.com,student_9041,2019-01-02 00:00:00,1,5,2019-01-03 00:00:00
5412,54123526@email.com,student_4419,2019-04-09 00:00:00,0,4,2019-04-10 00:00:00
10170,101702451@email.com,student_3801,2020-03-20 00:00:00,1,8,2020-03-21 00:00:00
10367,103677380@email.com,student_2456,2019-02-05 00:00:00,0,6,2019-02-06 00:00:00
26348,263485825@email.com,student_9257,2019-03-15 00:00:00,0,1,2019-03-16 00:00:00
19218,192187070@email.com,student_4662,2019-03-11 00:00:00,1,6,2019-03-12 00:00:00
25022,250223873@email.com,student_7439,2020-07-06 00:00:00,0,11,2020-07-07 00:00:00
27738,277384994@email.com,student_8818,2019-12-13 00:00:00,1,10,2019-12-14 00:00:00
25617,256171815@email.com,student_6349,2019-04-25 00:00:00,0,6,2019-04-26 00:00:00
3360,33607658@email.com,student_9298,2019-08-05 00:00:00,0,7,2019-08-06 00:00:00
19288,192881441@email.com,student_1336,2019-08-22 00:00:00,1,5,2019-08-23 00:00:00
1160,11601519@email.com,student_8158,2019-10-21 00:00:00,0,6,2019-10-22 00:00:00
24960,24960508@email.com,student_3200,2019-07-04 00:00:00,0,12,2019-07-05 00:00:00
16618,166184972@email.com,student_2959,2019-12-11 00:00:00,1,6,2019-12-12 00:00:00
1672,16724165@email.com,student_3928,2019-02-03 00:00:00,1,11,2019-02-04 00:00:00
1690,1690257@email.com,student_6118,2019-12-14 00:00:00,1,6,2019-12-15 00:00:00
15155,15155632@email.com,student_497,2019-09-19 00:00:00,0,10,2019-09-20 00:00:00
13826,138263105@email.com,student_6306,2019-03-12 00:00:00,0,2,2019-03-13 00:00:00
12124,121244998@email.com,student_5049,2019-08-09 00:00:00,1,2,2019-08-10 00:00:00
22178,221782043@email.com,student_4705,2020-01-26 00:00:00,0,1,2020-01-27 00:00:00
12584,125842647@email.com,student_6604,2020-06-14 00:00:00,1,7,2020-06-15 00:00:00
13556,135566014@email.com,student_11,2020-08-20 00:00:00,0,11,2020-08-21 00:00:00
1564,15649464@email.com,student_4533,2019-10-06 00:00:00,0,6,2019-10-07 00:00:00
10572,10572503@email.com,student_2155,2020-04-01 00:00:00,1,7,2020-04-02 00:00:00
13619,136197709@email.com,student_6331,2020-01-06 00:00:00,0,6,2020-01-07 00:00:00
19752,197521692@email.com,student_8882,2020-04-14 00:00:00,0,0,2020-04-15 00:00:00
5333,53331490@email.com,student_627,2020-04-15 00:00:00,1,9,2020-04-16 00:00:00
22144,221447210@email.com,student_1077,2019-08-28 00:00:00,0,7,2019-08-29 00:00:00
8846,88468708@email.com,student_4016,2019-05-13 00:00:00,1,1,2019-05-14 00:00:00
14429,144299593@email.com,student_6029,2020-03-09 00:00:00,1,7,2020-03-10 00:00:00
13824,138241276@email.com,student_5189,2019-07-13 00:00:00,1,2,2019-07-14 00:00:00
3989,39895423@email.com,student_8438,2019-09-25 00:00:00,0,3,2019-09-26 00:00:00
11877,118772668@email.com,student_5821,2020-05-16 00:00:00,0,12,2020-05-17 00:00:00
8733,87334169@email.com,student_3654,2020-02-22 00:00:00,0,12,2020-02-23 00:00:00
25102,251029495@email.com,student_4339,2019-07-06 00:00:00,1,6,2019-07-07 00:00:00
15052,150522874@email.com,student_2455,2019-02-11 00:00:00,1,10,2019-02-12 00:00:00
19760,197603310@email.com,student_3967,2019-06-08 00:00:00,1,8,2019-06-09 00:00:00
18707,187077917@email.com,student_5448,2020-02-04 00:00:00,1,5,2020-02-05 00:00:00
8081,80817060@email.com,student_8913,2020-01-08 00:00:00,1,6,2020-01-09 00:00:00
20995,209955918@email.com,student_5499,2020-01-16 00:00:00,0,7,2020-01-17 00:00:00
26360,26360728@email.com,student_7945,2019-07-11 00:00:00,1,5,2019-07-12 00:00:00
10405,104055774@email.com,student_6308,2019-06-22 00:00:00,0,2,2019-06-23 00:00:00
17503,175035688@email.com,student_6028,2019-11-28 00:00:00,1,5,2019-11-29 00:00:00
26245,26245708@email.com,student_7503,2020-03-21 00:00:00,0,5,2020-03-22 00:00:00
2909,29094069@email.com,student_3378,2019-09-07 00:00:00,1,6,2019-09-08 00:00:00
4899,4899396@email.com,student_823,2019-08-11 00:00:00,1,1,2019-08-12 00:00:00
15191,151917849@email.com,student_8962,2020-01-09 00:00:00,0,2,2020-01-10 00:00:00
12454,124547505@email.com,student_9517,2019-10-03 00:00:00,0,2,2019-10-04 00:00:00
19598,195981329@email.com,student_6243,2019-10-21 00:00:00,0,7,2019-10-22 00:00:00
6139,6139794@email.com,student_6511,2019-01-02 00:00:00,0,1,2019-01-03 00:00:00
22858,228585230@email.com,student_2085,2020-05-13 00:00:00,1,8,2020-05-14 00:00:00
23479,234791600@email.com,student_5311,2019-07-27 00:00:00,0,8,2019-07-28 00:00:00
1398,13982477@email.com,student_7287,2019-04-11 00:00:00,1,3,2019-04-12 00:00:00
24719,247195588@email.com,student_7458,2019-07-17 00:00:00,1,8,2019-07-18 00:00:00
20755,207557999@email.com,student_9542,2019-02-02 00:00:00,0,9,2019-02-03 00:00:00
25299,25299493@email.com,student_3366,2019-11-25 00:00:00,0,2,2019-11-26 00:00:00
5972,59728736@email.com,student_8519,2019-06-11 00:00:00,0,7,2019-06-12 00:00:00
18055,180552532@email.com,student_7874,2020-02-07 00:00:00,1,10,2020-02-08 00:00:00
2411,24114064@email.com,student_7856,2020-05-16 00:00:00,0,10,2020-05-17 00:00:00
16090,160906743@email.com,student_2478,2020-08-03 00:00:00,1,1,2020-08-04 00:00:00
2128,21283701@email.com,student_4127,2019-12-02 00:00:00,1,2,2019-12-03 00:00:00
26406,264061761@email.com,student_3511,2019-05-16 00:00:00,1,7,2019-05-17 00:00:00
5370,53702285@email.com,student_7582,2020-02-21 00:00:00,0,1,2020-02-22 00:00:00
24813,248132596@email.com,student_1005,2019-03-28 00:00:00,0,12,2019-03-29 00:00:00
22342,223422184@email.com,student_2925,2020-06-06 00:00:00,1,12,2020-06-07 00:00:00
9826,98266798@email.com,student_3394,2020-04-12 00:00:00,0,9,2020-04-13 00:00:00
13819,138193169@email.com,student_5929,2019-08-31 00:00:00,1,1,2019-09-01 00:00:00
26662,26662285@email.com,student_428,2019-02-25 00:00:00,1,8,2019-02-26 00:00:00
23081,230813730@email.com,student_382,2020-05-19 00:00:00,0,9,2020-05-20 00:00:00
1781,17816448@email.com,student_2235,2020-04-14 00:00:00,1,8,2020-04-15 00:00:00
10002,100028136@email.com,student_5916,2020-03-13 00:00:00,0,11,2020-03-14 00:00:00
8717,8717392@email.com,student_1966,2019-10-02 00:00:00,1,3,2019-10-03 00:00:00
7110,71105521@email.com,student_2635,2019-06-10 00:00:00,1,6,2019-06-11 00:00:00
3693,36935968@email.com,student_1946,2019-06-25 00:00:00,1,3,2019-06-26 00:00:00
16725,167251939@email.com,student_9008,2019-09-17 00:00:00,1,4,2019-09-18 00:00:00
14686,14686491@email.com,student_4908,2020-01-21 00:00:00,1,11,2020-01-22 00:00:00
9012,90122664@email.com,student_813,2020-03-21 00:00:00,0,12,2020-03-22 00:00:00
2327,23278566@email.com,student_6722,2019-03-09 00:00:00,1,10,2019-03-10 00:00:00
3258,32584141@email.com,student_7931,2019-02-08 00:00:00,0,3,2019-02-09 00:00:00
21051,210518926@email.com,student_3789,2019-05-06 00:00:00,1,5,2019-05-07 00:00:00
887,8874823@email.com,student_6946,2019-03-22 00:00:00,0,6,2019-03-23 00:00:00
21880,218806721@email.com,student_3416,2020-07-06 00:00:00,1,10,2020-07-07 00:00:00
13140,131405749@email.com,student_7821,2019-08-20 00:00:00,0,5,2019-08-21 00:00:00
11773,117733034@email.com,student_1290,2019-03-09 00:00:00,0,10,2019-03-10 00:00:00
12812,12812505@email.com,student_821,2020-01-29 00:00:00,0,3,2020-01-30 00:00:00
5223,52234990@email.com,student_9226,2019-05-18 00:00:00,1,0,2019-05-19 00:00:00
3739,37396161@email.com,student_4725,2019-03-13 00:00:00,1,2,2019-03-14 00:00:00
10152,101527882@email.com,student_4674,2019-06-14 00:00:00,1,8,2019-06-15 00:00:00
11561,115613146@email.com,student_4382,2019-05-23 00:00:00,0,2,2019-05-24 00:00:00
6824,68247741@email.com,student_5290,2019-07-07 00:00:00,1,8,2019-07-08 00:00:00
12637,126379538@email.com,student_2830,2019-12-06 00:00:00,1,0,2019-12-07 00:00:00
7996,79964352@email.com,student_5824,2019-09-06 00:00:00,1,8,2019-09-07 00:00:00
21105,211052637@email.com,student_4148,2019-03-09 00:00:00,0,10,2019-03-10 00:00:00
8685,86851873@email.com,student_2080,2019-11-15 00:00:00,0,1,2019-11-16 00:00:00
23227,232271998@email.com,student_400,2020-02-01 00:00:00,1,2,2020-02-02 00:00:00
21974,219746743@email.com,student_8881,2019-12-21 00:00:00,1,9,2019-12-22 00:00:00
5652,5652291@email.com,student_7614,2019-06-18 00:00:00,0,1,2019-06-19 00:00:00
20862,208628199@email.com,student_4263,2020-01-11 00:00:00,0,10,2020-01-12 00:00:00
15517,155177860@email.com,student_252,2020-07-06 00:00:00,0,10,2020-07-07 00:00:00
20270,202703406@email.com,student_8777,2019-06-03 00:00:00,1,3,2019-06-04 00:00:00
24910,249105052@email.com,student_8393,2019-12-08 00:00:00,1,8,2019-12-09 00:00:00
13607,136075730@email.com,student_4145,2020-05-12 00:00:00,0,1,2020-05-13 00:00:00
21507,215074201@email.com,student_8703,2020-03-09 00:00:00,1,9,2020-03-10 00:00:00
27441,274416441@email.com,student_566,2019-11-13 00:00:00,1,9,2019-11-14 00:00:00
24720,247207256@email.com,student_1197,2020-08-04 00:00:00,0,3,2020-08-05 00:00:00
3712,3712870@email.com,student_3942,2019-06-24 00:00:00,1,8,2019-06-25 00:00:00
20181,201815886@email.com,student_8581,2020-05-24 00:00:00,1,3,2020-05-25 00:00:00
14588,145882403@email.com,student_8035,2019-03-04 00:00:00,0,8,2019-03-05 00:00:00
20457,20457812@email.com,student_5518,2019-01-25 00:00:00,1,4,2019-01-26 00:00:00
1846,18467326@email.com,student_9531,2019-03-03 00:00:00,1,4,2019-03-04 00:00:00
15499,154998746@email.com,student_2748,2020-04-17 00:00:00,0,7,2020-04-18 00:00:00
18630,186306831@email.com,student_6231,2019-07-31 00:00:00,1,1,2019-08-01 00:00:00
24550,245501774@email.com,student_2189,2020-02-06 00:00:00,1,1,2020-02-07 00:00:00
10463,104633683@email.com,student_2573,2019-01-28 00:00:00,0,12,2019-01-29 00:00:00
6031,60315287@email.com,student_2638,2019-10-30 00:00:00,0,10,2019-10-31 00:00:00
17209,172091299@email.com,student_3641,2020-05-17 00:00:00,1,12,2020-05-18 00:00:00
19318,193187350@email.com,student_8987,2019-10-23 00:00:00,0,12,2019-10-24 00:00:00
8476,84761907@email.com,student_5046,2019-10-04 00:00:00,1,9,2019-10-05 00:00:00
11453,114537090@email.com,student_6288,2019-05-28 00:00:00,1,11,2019-05-29 00:00:00
20560,205606852@email.com,student_3615,2020-05-13 00:00:00,0,9,2020-05-14 00:00:00
9976,99766007@email.com,student_3444,2020-03-20 00:00:00,0,9,2020-03-21 00:00:00
25338,253385964@email.com,student_2121,2020-05-08 00:00:00,1,4,2020-05-09 00:00:00
27257,272575031@email.com,student_499,2019-12-22 00:00:00,1,2,2019-12-23 00:00:00
20341,203417761@email.com,student_3492,2020-08-10 00:00:00,0,3,2020-08-11 00:00:00
8755,87554062@email.com,student_8871,2019-08-24 00:00:00,0,3,2019-08-25 00:00:00
19,192747@email.com,student_3867,2019-04-08 00:00:00,0,7,2019-04-09 00:00:00
24273,242737405@email.com,student_514,2020-06-21 00:00:00,1,2,2020-06-22 00:00:00
15708,157088679@email.com,student_1001,2019-02-25 00:00:00,1,6,2019-02-26 00:00:00
27457,274577926@email.com,student_1093,2019-04-10 00:00:00,1,0,2019-04-11 00:00:00
4355,43551219@email.com,student_2054,2019-08-12 00:00:00,1,6,2019-08-13 00:00:00
5456,54562076@email.com,student_2213,2020-01-24 00:00:00,1,0,2020-01-25 00:00:00
22014,220146596@email.com,student_2277,2020-01-27 00:00:00,0,8,2020-01-28 00:00:00
12764,127647274@email.com,student_8971,2020-02-18 00:00:00,1,5,2020-02-19 00:00:00
26025,260253208@email.com,student_8218,2020-06-03 00:00:00,1,6,2020-06-04 00:00:00
25808,258085788@email.com,student_4785,2019-11-26 00:00:00,0,11,2019-11-27 00:00:00
6883,68833474@email.com,student_5630,2020-04-17 00:00:00,1,7,2020-04-18 00:00:00
21439,214395862@email.com,student_2996,2019-06-03 00:00:00,0,9,2019-06-04 00:00:00
7939,79396071@email.com,student_5785,2019-07-25 00:00:00,1,11,2019-07-26 00:00:00
23213,232135619@email.com,student_8529,2020-07-30 00:00:00,0,4,2020-07-31 00:00:00
20977,20977177@email.com,student_711,2019-04-09 00:00:00,0,9,2019-04-10 00:00:00
17842,178422893@email.com,student_966,2019-02-07 00:00:00,0,6,2019-02-08 00:00:00
18386,18386259@email.com,student_460,2019-04-25 00:00:00,0,3,2019-04-26 00:00:00
8204,82048806@email.com,student_5114,2019-05-03 00:00:00,0,7,2019-05-04 00:00:00
21106,211065599@email.com,student_1745,2019-03-29 00:00:00,1,7,2019-03-30 00:00:00
23636,236366619@email.com,student_8986,2019-06-26 00:00:00,0,7,2019-06-27 00:00:00
6166,61662752@email.com,student_3951,2019-06-02 00:00:00,1,6,2019-06-03 00:00:00
24656,246566330@email.com,student_3278,2020-08-03 00:00:00,0,6,2020-08-04 00:00:00
3023,30233342@email.com,student_5934,2019-09-03 00:00:00,0,0,2019-09-04 00:00:00
1299,12994952@email.com,student_6108,2019-12-05 00:00:00,1,2,2019-12-06 00:00:00
8951,89513619@email.com,student_9212,2019-01-02 00:00:00,0,6,2019-01-03 00:00:00
2963,29637070@email.com,student_3144,2019-12-23 00:00:00,0,1,2019-12-24 00:00:00
2415,24155380@email.com,student_7979,2019-08-31 00:00:00,1,11,2019-09-01 00:00:00
11738,117388081@email.com,student_6196,2019-06-22 00:00:00,0,5,2019-06-23 00:00:00
16072,160722468@email.com,student_1130,2019-05-18 00:00:00,1,8,2019-05-19 00:00:00
21305,213058610@email.com,student_7411,2020-06-05 00:00:00,1,7,2020-06-06 00:00:00
6206,62066286@email.com,student_658,2019-01-05 00:00:00,1,0,2019-01-06 00:00:00
25180,251807041@email.com,student_7469,2019-02-07 00:00:00,0,3,2019-02-08 00:00:00
27297,272974779@email.com,student_3250,2019-12-04 00:00:00,0,11,2019-12-05 00:00:00
20054,200541548@email.com,student_2301,2019-06-13 00:00:00,1,4,2019-06-14 00:00:00
25588,255882893@email.com,student_6665,2020-07-16 00:00:00,0,1,2020-07-17 00:00:00
23708,237085497@email.com,student_6050,2019-03-15 00:00:00,1,5,2019-03-16 00:00:00
5441,5441511@email.com,student_6945,2020-06-10 00:00:00,0,0,2020-06-11 00:00:00
9873,98739458@email.com,student_1865,2020-04-17 00:00:00,0,5,2020-04-18 00:00:00
16964,169647039@email.com,student_7072,2020-05-23 00:00:00,1,3,2020-05-24 00:00:00
2357,23573763@email.com,student_5221,2020-08-02 00:00:00,0,12,2020-08-03 00:00:00
23419,234199219@email.com,student_6701,2020-05-02 00:00:00,1,6,2020-05-03 00:00:00
10382,103828757@email.com,student_9042,2019-08-09 00:00:00,0,8,2019-08-10 00:00:00
1696,16963697@email.com,student_6308,2019-02-27 00:00:00,1,3,2019-02-28 00:00:00
7896,7896557@email.com,student_601,2019-05-09 00:00:00,0,5,2019-05-10 00:00:00
9973,99737607@email.com,student_1071,2020-05-02 00:00:00,0,5,2020-05-03 00:00:00
16289,162896995@email.com,student_2156,2019-04-05 00:00:00,1,1,2019-04-06 00:00:00
24359,243596687@email.com,student_5642,2019-05-30 00:00:00,0,8,2019-05-31 00:00:00
13737,137373794@email.com,student_8310,2019-05-20 00:00:00,1,6,2019-05-21 00:00:00
10481,104815399@email.com,student_950,2020-03-20 00:00:00,1,11,2020-03-21 00:00:00
25135,251357762@email.com,student_1494,2020-08-09 00:00:00,0,3,2020-08-10 00:00:00
10469,104698245@email.com,student_5584,2020-04-19 00:00:00,1,1,2020-04-20 00:00:00
27635,276352288@email.com,student_4176,2020-02-13 00:00:00,0,4,2020-02-14 00:00:00
25376,253762685@email.com,student_7710,2019-05-27 00:00:00,1,10,2019-05-28 00:00:00
23249,232492995@email.com,student_3180,2020-01-13 00:00:00,1,9,2020-01-14 00:00:00
7215,72158117@email.com,student_92,2019-08-03 00:00:00,0,5,2019-08-04 00:00:00
2200,22004119@email.com,student_5372,2020-04-14 00:00:00,1,2,2020-04-15 00:00:00
12902,129022931@email.com,student_6790,2019-09-06 00:00:00,0,7,2019-09-07 00:00:00
12592,125921795@email.com,student_1172,2019-03-14 00:00:00,0,10,2019-03-15 00:00:00
13872,13872332@email.com,student_88,2019-03-05 00:00:00,1,9,2019-03-06 00:00:00
16824,168245783@email.com,student_549,2020-04-28 00:00:00,0,7,2020-04-29 00:00:00
3776,37766348@email.com,student_5151,2019-08-02 00:00:00,0,3,2019-08-03 00:00:00
1922,192286@email.com,student_7729,2019-12-28 00:00:00,1,9,2019-12-29 00:00:00
11955,119552183@email.com,student_5635,2019-03-30 00:00:00,1,1,2019-03-31 00:00:00
15001,150013623@email.com,student_8123,2019-12-27 00:00:00,1,11,2019-12-28 00:00:00
2606,26066450@email.com,student_8606,2020-03-21 00:00:00,0,12,2020-03-22 00:00:00
26488,264882198@email.com,student_3782,2019-04-07 00:00:00,1,6,2019-04-08 00:00:00
6900,69003381@email.com,student_7046,2020-08-16 00:00:00,0,6,2020-08-17 00:00:00
4041,40418272@email.com,student_5820,2020-07-24 00:00:00,1,4,2020-07-25 00:00:00
22183,221833138@email.com,student_3211,2019-03-11 00:00:00,1,3,2019-03-12 00:00:00
2190,21907552@email.com,student_7411,2020-08-14 00:00:00,0,4,2020-08-15 00:00:00
2463,24638736@email.com,student_1600,2019-05-20 00:00:00,1,6,2019-05-21 00:00:00
26599,265999281@email.com,student_5611,2020-06-28 00:00:00,0,6,2020-06-29 00:00:00
6579,6579654@email.com,student_85,2020-01-23 00:00:00,0,3,2020-01-24 00:00:00
7887,78873001@email.com,student_4200,2019-12-28 00:00:00,1,11,2019-12-29 00:00:00
13221,132211063@email.com,student_3892,2020-01-12 00:00:00,1,7,2020-01-13 00:00:00
17299,172995301@email.com,student_1840,2020-06-17 00:00:00,0,0,2020-06-18 00:00:00
2888,28883172@email.com,student_2195,2019-07-25 00:00:00,1,0,2019-07-26 00:00:00
22488,224881908@email.com,student_7850,2020-05-02 00:00:00,0,2,2020-05-03 00:00:00
12772,127724055@email.com,student_7786,2019-09-29 00:00:00,1,6,2019-09-30 00:00:00
7375,73757267@email.com,student_4079,2020-04-22 00:00:00,1,7,2020-04-23 00:00:00
22344,223445890@email.com,student_636,2019-03-18 00:00:00,0,4,2019-03-19 00:00:00
1022,10224654@email.com,student_3689,2019-07-18 00:00:00,1,3,2019-07-19 00:00:00
6336,63368770@email.com,student_4186,2020-07-29 00:00:00,0,5,2020-07-30 00:00:00
14714,147144875@email.com,student_6918,2019-10-04 00:00:00,0,4,2019-10-05 00:00:00
12890,128906162@email.com,student_9464,2019-04-28 00:00:00,0,7,2019-04-29 00:00:00
15072,15072695@email.com,student_6934,2020-01-31 00:00:00,0,8,2020-02-01 00:00:00
4129,4129931@email.com,student_9013,2019-06-14 00:00:00,1,12,2019-06-15 00:00:00
8044,80442666@email.com,student_5148,2019-12-17 00:00:00,0,10,2019-12-18 00:00:00
4842,48428484@email.com,student_5962,2020-06-14 00:00:00,0,5,2020-06-15 00:00:00
